Epoch,Train_Acc,Val_Acc,Train_Loss,Val_Loss
0,0.8339972,0.8733404278755188,0.3895473267931203,0.3234935104002845
1,0.873097,0.8789166212081909,0.3061484527769374,0.3156054549184304
2,0.87703574,0.8776774406433105,0.2860682679923536,0.27681801593563243
3,0.87856257,0.8769693970680237,0.2717577594347729,0.2644142342375578
4,0.8842937,0.9019295573234558,0.2574149156264614,0.25756446179942255
5,0.89119756,0.9029916524887085,0.24257427375650886,0.24695725278699054
6,0.897504,0.913258969783783,0.2322888696857376,0.20755574649246336
7,0.9051602,0.919012188911438,0.22174936183724156,0.19531178038391228
8,0.9085236,0.9238803386688232,0.21141968060803848,0.18667739307928938
9,0.91387856,0.9308727383613586,0.20239582328611527,0.1840085568106645
10,0.9187467,0.9339706301689148,0.19372716800082698,0.17923950724822058
11,0.9210701,0.9386616945266724,0.18528803892580042,0.16061097692390272
12,0.92436713,0.9400779008865356,0.1764700865377302,0.1524258436334093
13,0.927974,0.9443264007568359,0.16734070946925889,0.1344749481514674
14,0.931271,0.9498141407966614,0.15989098608082303,0.12700515571875495
15,0.93607277,0.9521154165267944,0.15324125720254297,0.11969777396989725
16,0.9379536,0.9423791766166687,0.1462869354451013,0.14129914837160834
17,0.9404762,0.9560984373092651,0.14070711413998163,0.10599321477770658
18,0.94352984,0.9591963291168213,0.1349997825209684,0.09937755130053326
19,0.94744647,0.9607895016670227,0.12760587651358388,0.09632679872949433
20,0.9483537,0.9627367854118347,0.12266780972048168,0.08780402534671496
21,0.9506992,0.9673393368721008,0.11637275065230276,0.08268425699239665
22,0.9545052,0.970437228679657,0.11145309975958013,0.07654222631245024
23,0.9556116,0.9718534350395203,0.10762129107694285,0.07498523737238791
24,0.95738184,0.9725615382194519,0.10300079304748012,0.07108706692891494
25,0.95983803,0.9708797931671143,0.09992140676489254,0.07278940802254409
26,0.9610329,0.9721189737319946,0.09626486547295236,0.07016911909345569
27,0.9620951,0.9756594300270081,0.09207615966548074,0.061000842966401785
28,0.96377677,0.9761019945144653,0.09152655554864444,0.06747818829227621
29,0.96565765,0.9814126491546631,0.08541138062033005,0.056231072381901136
30,0.9669853,0.9773411154747009,0.08446331796608766,0.05742598236184834
31,0.96798104,0.981589674949646,0.07984656993623518,0.05633146037784672
32,0.96948576,0.9770755767822266,0.07780875096908395,0.06177476576861976
33,0.97019386,0.9835368990898132,0.07696371302892305,0.05053250450996366
34,0.96988404,0.9845990538597107,0.07652272110988576,0.048203381128934956
35,0.9715879,0.9826517701148987,0.0734747434494917,0.04885053621718136
36,0.9721411,0.9849531054496765,0.07170946870621041,0.044739094183803826
37,0.9738228,0.9822092652320862,0.07091458463092719,0.048490678189873994
38,0.97331387,0.9857496619224548,0.06973315374970246,0.043014859072409026
39,0.97380066,0.9835368990898132,0.06852958728716761,0.047620952642424
40,0.9736015,0.986369252204895,0.06695655641616034,0.04201065350780921
41,0.9753717,0.9828287959098816,0.06608704432177742,0.04778624179887284
42,0.9759913,0.9865462779998779,0.06327453956000044,0.039539264778002035
43,0.9754824,0.9822977781295776,0.06362832907984944,0.04867872265793197
44,0.9759471,0.9875199198722839,0.06390976817158339,0.036942825317818055
45,0.9767658,0.9845990538597107,0.06241452135508367,0.04246334610963568
46,0.9771641,0.9812356233596802,0.061172278238874896,0.05600067225869651
47,0.97703135,0.9856612086296082,0.060069521826112096,0.03873097464332783
48,0.97751814,0.9876084327697754,0.05852232412740939,0.03548640687566644
49,0.97758454,0.9868118166923523,0.059880569835725476,0.039489060852351515
50,0.9783369,0.9880509972572327,0.0576421571943291,0.03770824962728033
51,0.97815984,0.9888476133346558,0.057972089371484535,0.03697677463053032
52,0.9780492,0.9876969456672668,0.05875651908856743,0.039250730176318284
53,0.9790671,0.988316535949707,0.05597813320747623,0.035418170852796665
54,0.97882366,0.9893786311149597,0.05673174737332922,0.031030328157919236
55,0.9785803,0.9899982213973999,0.05567276640568482,0.03429362607651958
56,0.9789122,0.9893786311149597,0.05478595371693927,0.03479618495166998
57,0.9790007,0.988316535949707,0.05451165026116105,0.03547673519442917
58,0.9810807,0.9867233037948608,0.05249725345764187,0.036280131890906876
59,0.9791114,0.9886705875396729,0.05468486807218251,0.03427302234839588
