Epoch,Train_Acc,Val_Acc,Train_Loss,Val_Loss
0,0.7319165,0.7974746227264404,0.5122335237766894,0.42468776534461294
1,0.8037783,0.8034400343894958,0.4043489357591298,0.39536562714289425
2,0.80817795,0.8111950755119324,0.3799838244218658,0.37123240267668645
3,0.81419337,0.8281964659690857,0.368528214185178,0.38578622954269604
4,0.8203082,0.8214356899261475,0.35810095240102013,0.35117776849843985
5,0.82662195,0.8207396864891052,0.3508875817690149,0.346277138980157
6,0.83186674,0.8421157002449036,0.34409091473218373,0.343304492632469
7,0.8353716,0.8351560831069946,0.33946458115199596,0.32894338351235664
8,0.84051704,0.8433088064193726,0.33208450248755245,0.3315670144240314
9,0.8432513,0.8478822708129883,0.32652652829315065,0.33056987229742807
10,0.8456127,0.8535494208335876,0.32382048388455537,0.32438346383869826
11,0.84961474,0.8520580530166626,0.31784326228489784,0.316874753797142
12,0.8516281,0.8260091543197632,0.31384265480751483,0.3683757466536484
13,0.8545364,0.8566315174102783,0.31072943071331693,0.30259210421826166
14,0.8553567,0.8564326763153076,0.3067518683650913,0.3038373671532815
15,0.8577927,0.856830358505249,0.3039925192426515,0.30110775788538163
16,0.8601044,0.8581228852272034,0.2991708773450119,0.29786015826846524
17,0.86042756,0.8667727112770081,0.29905356117483695,0.284448830282316
18,0.86338556,0.8672698140144348,0.29463906631581144,0.28818750908299406
19,0.86333585,0.8657785058021545,0.29304514802305254,0.2920960057300895
20,0.86512554,0.8656790852546692,0.2905216267356048,0.295480160909705
21,0.8678101,0.8669715523719788,0.2869621367588465,0.2866844939329819
22,0.87014663,0.8715450167655945,0.28414520499067997,0.27447122841522315
23,0.87027097,0.8641877174377441,0.28250218776663294,0.2908089262255382
24,0.87114096,0.8772121667861938,0.2815749763346062,0.2724313510414809
25,0.8732289,0.8739311695098877,0.2778747337991374,0.27115730398761795
26,0.8723838,0.8765162229537964,0.2790643965941651,0.2687059669922256
27,0.8731295,0.8775104284286499,0.2758501615248419,0.2684863784081373
28,0.87402433,0.8793994784355164,0.2742583049164463,0.28260170017826697
29,0.8753169,0.8819844722747803,0.27315546305150556,0.2712921021022103
30,0.87641066,0.8774110078811646,0.2719662737407822,0.27136293850686544
31,0.87755406,0.8768144845962524,0.27028280693205203,0.2689184290522679
32,0.8778523,0.877808690071106,0.2679187263107229,0.2644996095258357
33,0.8802138,0.8806920051574707,0.2658324941729776,0.26105950140744466
34,0.88068604,0.8806920051574707,0.26447118516588225,0.25962308889521973
35,0.8819289,0.88337641954422,0.2625436872480937,0.2580022557778775
36,0.8825255,0.8902366161346436,0.2624342814017492,0.2555785506140003
37,0.88202834,0.8881487250328064,0.2620983468695064,0.2506045487617304
38,0.88240117,0.8872539401054382,0.2595106575342662,0.25305327841244246
39,0.88120806,0.8782064318656921,0.26146414855982636,0.2649107799363625
40,0.8845886,0.8905348777770996,0.25849924179827904,0.24959212469874473
41,0.8844643,0.884867787361145,0.2577231944207377,0.253191394013234
42,0.8847129,0.8860608339309692,0.25614121404047957,0.25620091622808294
43,0.88573205,0.8838735222816467,0.25545480175528573,0.27103202152522426
44,0.8865275,0.8893418312072754,0.25499441947120355,0.2474064599758921
45,0.8877703,0.8926227688789368,0.25246804127223804,0.24826875450502547
46,0.8875963,0.8939152956008911,0.2526448311866174,0.2407371110163761
47,0.88682574,0.8926227688789368,0.2520783215072242,0.2576971719518147
48,0.8886155,0.8929210305213928,0.2517608304536968,0.24428612594102908
49,0.8890132,0.8872539401054382,0.2501572519385219,0.25480332590164023
50,0.88854086,0.8949095010757446,0.24992433275907988,0.24195612177362402
51,0.8905543,0.8838735222816467,0.24705072121035837,0.2560460024584973
